"SITIO","PRODUCTO","LINK","VARIACIONES","FECHA"
"Tierragro","Grand Vita Pate Salmon Gato x 100 g","https://www.tierragro.com/collections/nutricion-gatos/products/grand-vita-pate-salmon-gato-x-100-g?_pos=35&_fid=8695d8c3c&_ss=c","[{""id"":""var0"",""variation"":""Grand Vita Pate Salmon Gato x 100 g"",""price"":6500,""availability"":""si""}]","2026-03-17 04:13:55"
"Tierragro","Felix Adulto Triple Delicious Mar x 85 gr","https://www.tierragro.com/collections/nutricion-gatos/products/felix-adulto-triple-delicious-mar-x-85-gr?_pos=36&_fid=8695d8c3c&_ss=c","[{""id"":""var0"",""variation"":""Felix Adulto Triple Delicious Mar x 85 gr"",""price"":3300,""availability"":""si""}]","2026-03-17 04:13:55"
"Puppis CO","Alimento Humedo para Perro Purina One Sabor a Pollo","https://www.puppis.com.co/alimento-humedo-para-perro-purina-one-sabor-a-pollo/p","[{""id"":""var0"",""variation"":""85 g"",""price"":5000,""availability"":""si""}]","2026-03-17 05:04:13"
"Puppis CO","Alimento Humedo para Perro Little Big Paw Pato Tierno y Vegetales","https://www.puppis.com.co/alimento-humedo-para-perro-little-big-paw-pato-tierno-y-vegetales/p","[{""id"":""var0"",""variation"":""150 g"",""price"":8600,""availability"":""si""}]","2026-03-17 05:04:13"
"Puppis CO","Alimento Humedo Para Perro Royal Canin Breed Health Nutrition Pomeranian Lata","https://www.puppis.com.co/alimento-humedo-para-perro-royal-canin-bhn-pomeranian-lata-0-085-kg/p","[{""id"":""var0"",""variation"":""0.085 Kg"",""price"":14900,""availability"":""si""}]","2026-03-17 05:04:13"
"Puppis CO","Alimento Humedo Para Perro Pedigree Pouch Adulto Pollo Raza Pequena","https://www.puppis.com.co/alimento-humedo-para-perro-pedigree-pouch-adulto-pollo-raza-pequena/p","[{""id"":""var0"",""variation"":""100 Gr"",""price"":3200,""availability"":""si""}]","2026-03-17 05:04:13"
"Puppis CO","Alimento Humedo Monge Dog Fruit Pork Pineapple","https://www.puppis.com.co/monge-alimento-humedo-dog-fruit-pork-pineapple/p","[{""id"":""var0"",""variation"":""100 g"",""price"":9900,""availability"":""si""}]","2026-03-17 05:04:13"
"Puppis CO","Alimento Humedo Para Perro Royal Canin Canine Health Nutrition Mature","https://www.puppis.com.co/alimento-humedo-para-perro-royal-canin-health-nutrition-mature/p","[{""id"":""var0"",""variation"":""150 Gr"",""price"":11700,""availability"":""si""}]","2026-03-17 05:04:13"
"Puppis CO","Alimento Humedo Lata Pavo BR For Dog Wild Ali","https://www.puppis.com.co/alimento-humedo-lata-pavo-br-for-dog-wild-ali/p","[{""id"":""var0"",""variation"":""400 Gr"",""price"":11900,""availability"":""si""}]","2026-03-17 05:04:13"
"Puppis CO","Alimento Humedo Para Perro One Pack Surtido X4","https://www.puppis.com.co/alimento-humedo-para-perro-one-pack-surtido-x4/p","[{""id"":""var0"",""variation"":""85 Gr"",""price"":16900,""availability"":""si""}]","2026-03-17 05:04:13"
"Puppis CO","Alimento Húmedo Para Perro Dr.Clauder's Mn Sd Dog Sensible Salmon","https://www.puppis.com.co/alimento-humedo-para-perro-dr-clauders-mn-sd-dog-sensible-salmon/p","[{""id"":""var0"",""variation"":""375 Gr"",""price"":24000,""availability"":""si""}]","2026-03-17 05:04:13"
"Puppis CO","Alimento Humedo Para Perro Evolve Pollo","https://www.puppis.com.co/alimento-humedo-para-perro-evolve-pollo/p","[{""id"":""var0"",""variation"":""13.2 Oz"",""price"":15900,""availability"":""si""}]","2026-03-17 05:04:13"
"Puppis CO","Alimento Húmedo Para Perro Dog Chow Adultos Todos Los Tamaños Cordero","https://www.puppis.com.co/alimento-humedo-para-perro-dog-chow-adultos-todos-los-tamanos-cordero/p","[{""id"":""var0"",""variation"":""100 Gr"",""price"":3100,""availability"":""si""}]","2026-03-17 05:04:13"
"Puppis CO","Alimento Húmedo Naturo Adult Beef With Chicken In Herb Jelly Para Perro","https://www.puppis.com.co/naturo-alimento-humedo-adult-beef-with-chicken-in-herb-jelly-para-perro/p","[{""id"":""var0"",""variation"":""390 g"",""price"":15800,""availability"":""si""}]","2026-03-17 05:04:13"
"Puppis CO","Alimento Húmedo Para Perro Pixie Dieta De Cordero Al Horno","https://www.puppis.com.co/alimento-humedo-para-perro-pixie-dieta-de-cordero-al-horno/p","[{""id"":""var0"",""variation"":""500 Gr"",""price"":17500,""availability"":""si""}]","2026-03-17 05:04:13"
"Puppis CO","Alimento Húmedo Para Perro Wow Can Cerdo","https://www.puppis.com.co/alimento-humedo-para-perro-wow-can-cerdo/p","[{""id"":""var0"",""variation"":""300 Gr"",""price"":6550,""availability"":""si""}]","2026-03-17 05:04:13"
"Puppis CO","Alimento Húmedo Para Perro Pouch Wow Can Salmón","https://www.puppis.com.co/alimento-humedo-para-perro-pouch-wow-can-salmon/p","[{""id"":""var0"",""variation"":""300 Gr"",""price"":6550,""availability"":""si""}]","2026-03-17 05:04:13"
"Puppis CO","Alimento Húmedo Para Perro Adulto Pixie Dieta De Pavo Al Horno","https://www.puppis.com.co/alimento-humedo-para-perro-adulto-pixie-dieta-de-pavo-al-horno/p","[{""id"":""var0"",""variation"":""500 Gr"",""price"":17500,""availability"":""si""}]","2026-03-17 05:04:13"
"Puppis CO","Alimento Húmedo Para Perro Pouch Wow Can Sabor Pollo","https://www.puppis.com.co/alimento-humedo-para-perro-pouch-wow-can-sabor-pollo/p","[{""id"":""var0"",""variation"":""300 Gr"",""price"":6550,""availability"":""si""}]","2026-03-17 05:04:13"
"Puppis CO","Alimento Húmedo Para Perro Pouch Wow Can Sabor Carne","https://www.puppis.com.co/alimento-humedo-para-perro-pouch-wow-can-sabor-carne/p","[{""id"":""var0"",""variation"":""300 Gr"",""price"":6550,""availability"":""si""}]","2026-03-17 05:04:13"
"Puppis CO","Alimento Húmedo Para Perro happyBARF Pollo","https://www.puppis.com.co/alimento-humedo-para-perro-happybarf-pollo/p","[{""id"":""var0"",""variation"":""500 Gr"",""price"":6600,""availability"":""no""},{""id"":""var1"",""variation"":""300 Gr"",""price"":4050,""availability"":""no""},{""id"":""var2"",""variation"":""750 Gr"",""price"":10000,""availability"":""si""}]","2026-03-17 05:04:13"
"Puppis CO","Alimento Húmedo Para Perro Senior Pixie Dieta De Carne Baja En Grasa Y Proteina","https://www.puppis.com.co/alimento-humedo-para-perro-pixie-dieta-de-carne-baja-en-grasa-y-proteina/p","[{""id"":""var0"",""variation"":""500 Gr"",""price"":12900,""availability"":""si""}]","2026-03-17 05:04:13"
"Puppis CO","Alimento Húmedo Para Perro Pixie Dieta De Pollo Baja En Grasa Y Proteina","https://www.puppis.com.co/alimento-humedo-para-perro-pixie-dieta-de-pollo-baja-en-grasa-y-proteina/p","[{""id"":""var0"",""variation"":""500 Gr"",""price"":12900,""availability"":""si""}]","2026-03-17 05:04:13"
"Puppis CO","Alimento Húmedo Para Perro happyBARF Beef","https://www.puppis.com.co/alimento-humedo-para-perro-happybarf-beef/p","[{""id"":""var0"",""variation"":""300 Gr"",""price"":4500,""availability"":""si""},{""id"":""var1"",""variation"":""500 Gr"",""price"":7500,""availability"":""si""},{""id"":""var2"",""variation"":""750 Gr"",""price"":11000,""availability"":""si""}]","2026-03-17 05:04:13"
"Puppis CO","Alimento Húmedo Para Perro Senior Pixie Dieta De Pavo Al Horno","https://www.puppis.com.co/alimento-humedo-para-perro-senior-pixie-dieta-de-pavo-al-horno/p","[{""id"":""var0"",""variation"":""500 Gr"",""price"":17500,""availability"":""si""}]","2026-03-17 05:04:13"
"Puppis CO","Alimento Húmedo Para Perro Royal Canin Veterinary Diet Gastro Intestinal","https://www.puppis.com.co/alimento-humedo-para-perro-royal-canin-veterinary-diet-gastro-intestinal/p","[{""id"":""var0"",""variation"":""385 Gr"",""price"":29500,""availability"":""si""}]","2026-03-17 05:04:13"
"Puppis CO","Alimento Húmedo Para Perro Wow Can Pavo Razas Pequeñas","https://www.puppis.com.co/alimento-humedo-para-perro-wow-can-pavo-razas-pequenas/p","[{""id"":""var0"",""variation"":""300 Gr"",""price"":6850,""availability"":""si""}]","2026-03-17 05:04:49"
"Puppis CO","Alimento Húmedo para Perro Pixie Dieta Monoproteica Trucha","https://www.puppis.com.co/alimento-congelado-para-perro-pixie-dieta-monoproteica-trucha/p","[{""id"":""var0"",""variation"":""500 g"",""price"":17500,""availability"":""si""}]","2026-03-17 05:04:49"
"Puppis CO","Combo Alimento Húmedo Para Perro Pouch Wow Can Baja en Proteína - x 20","https://www.puppis.com.co/combo-alimento-humedo-para-perro-pouch-wow-can-baja-en-proteina-x20/p","[{""id"":""var0"",""variation"":""20 Un"",""price"":104960,""availability"":""si""}]","2026-03-17 05:04:49"
"Puppis CO","Combo Alimento Húmedo PIXIE Carne Baja en Grasa y Proteína x10","https://www.puppis.com.co/combo-alimento-humedo-pixie-carne-baja-en-grasa-y-proteina-x15-dieta-barf/p","[{""id"":""var0"",""variation"":""10 Un"",""price"":119970,""availability"":""si""}]","2026-03-17 05:04:49"
"Puppis CO","Combo Alimento Húmedo PIXIE Pollo al Horno x10","https://www.puppis.com.co/combo-alimento-humedo-pixie-pollo-al-horno-x10-dieta-barf/p","[{""id"":""var0"",""variation"":""10 Un"",""price"":119970,""availability"":""si""}]","2026-03-17 05:04:49"
"Puppis CO","Alimento Húmedo Para Perro Agility Pouch Cordero","https://www.puppis.com.co/alimento-humedo-para-perro-agility-pouch-cordero/p","[{""id"":""var0"",""variation"":""100 Gr"",""price"":6100,""availability"":""si""}]","2026-03-17 05:04:49"
"Puppis CO","Alimento húmedo para perro Hills Prescription Diet i/d cuidado digestivo con pavo","https://www.puppis.com.co/alimento-humedo-para-perro-hills-digestive-care-id-with-turkey/p","[{""id"":""var0"",""variation"":""13 oz"",""price"":29900,""availability"":""si""}]","2026-03-17 05:04:49"
"Puppis CO","Alimento Húmedo Pedigree Para Perro Promo Pack","https://www.puppis.com.co/pedigree-alimento-humedo-para-perro-promo-pack/p","[{""id"":""var0"",""variation"":""7 Un"",""price"":18900,""availability"":""si""}]","2026-03-17 05:04:49"
"Puppis CO","Combo Alimento Húmedo Para Perro Wow Can Pavo Razas Pequeñas x 20","https://www.puppis.com.co/combo-alimento-humedo-para-perro-wow-can-pavo-razas-pequenas-x20/p","[{""id"":""var0"",""variation"":""20 Un"",""price"":112340,""availability"":""si""}]","2026-03-17 05:04:49"
"Puppis CO","Combo Alimento Húmedo Para Perro Pouch Wow Can Carne - x 15","https://www.puppis.com.co/combo-alimento-humedo-para-perro-pouch-wow-can-carne-x15/p","[{""id"":""var0"",""variation"":""15 Un"",""price"":83512,""availability"":""si""}]","2026-03-17 05:04:49"
"Puppis CO","Alimento Húmedo Para Perro happyBARF Cordero","https://www.puppis.com.co/alimento-humedo-para-perro-happybarf-cordero-/p","[{""id"":""var0"",""variation"":""300 Gr"",""price"":4900,""availability"":""si""},{""id"":""var1"",""variation"":""500 Gr"",""price"":7900,""availability"":""si""},{""id"":""var2"",""variation"":""750 Gr"",""price"":11800,""availability"":""si""}]","2026-03-17 05:04:49"
"Puppis CO","Alimento Húmedo Whole Bark Original Taste Cooked Dog Food","https://www.puppis.com.co/alimento-humedo-whole-bark-original-taste-cooked-dog-food/p","[{""id"":""var0"",""variation"":""5 u"",""price"":49900,""availability"":""si""}]","2026-03-17 05:04:49"
"Puppis CO","Alimento Húmedo Para Perro Gemon Pate Light Turkey","https://www.puppis.com.co/alimento-humedo-para-perro-gemon-pate-light-turkey/p","[{""id"":""var0"",""variation"":""150 Gr"",""price"":12500,""availability"":""si""}]","2026-03-17 05:04:53"
"Puppis CO","Alimento Húmedo Para Perro Pedigree Pouch High Protein Res Y Pollo","https://www.puppis.com.co/alimento-humedo-para-perro-pedigree-pouch-high-protein-res-y-pollo/p","[{""id"":""var0"",""variation"":""85 Gr"",""price"":3200,""availability"":""si""}]","2026-03-17 05:04:53"
"Puppis CO","Alimento Húmedo Tommy Pouch Perro Adulto Pollo","https://www.puppis.com.co/alimento-humedo-tommy-pouch-perro-adulto-pollo/p","[{""id"":""var0"",""variation"":""100 Gr"",""price"":3900,""availability"":""si""}]","2026-03-17 05:04:53"
"Puppis CO","Alimento Húmedo Tommy Pouch Perro Adulto Res","https://www.puppis.com.co/alimento-humedo-tommy-pouch-perro-adulto-res/p","[{""id"":""var0"",""variation"":""100 Gr"",""price"":3900,""availability"":""si""}]","2026-03-17 05:04:53"
"Puppis CO","Combo Hill's Prescription Diet k/d Cuidado Renal Alimento Húmedo para Perro con Pollo","https://www.puppis.com.co/combo-hills-prescription-diet-kd-cuidado-renal-alimento-humedo-para-perro-con-pollo/p","[{""id"":""var0"",""variation"":""1 Un"",""price"":127600,""availability"":""si""}]","2026-03-17 05:04:53"
"Puppis CO","Alimento Húmedo Para Perro Optimum Adulto Pollo","https://www.puppis.com.co/alimento-humedo-para-perro-optimum-adulto-pollo/p","[{""id"":""var0"",""variation"":""100 Gr"",""price"":5000,""availability"":""si""}]","2026-03-17 05:04:53"
"Puppis CO","Alimento Húmedo Para Perro Chunky DogYurt - DELIDOG","https://www.puppis.com.co/alimento-humedo-para-perro-chunky-dogyurt-delidog/p","[{""id"":""var0"",""variation"":""160 Gr"",""price"":9900,""availability"":""si""}]","2026-03-17 05:04:53"
"Puppis CO","Alimento Húmedo Para Perro Chunky DogYurt - NUTRIBAR","https://www.puppis.com.co/alimento-humedo-para-perro-chunky-dogyurt-nutribar/p","[{""id"":""var0"",""variation"":""160 Gr"",""price"":9900,""availability"":""si""}]","2026-03-17 05:04:53"
"Puppis CO","Alimento Húmedo Para Perro Taste Of The Wild Bandeja Salmon","https://www.puppis.com.co/taste-of-the-wild-bandeja-alimento-humedo-salmon-390gr/p","[{""id"":""var0"",""variation"":""390 gr"",""price"":23150,""availability"":""si""}]","2026-03-17 05:04:53"
"Puppis CO","Alimento Húmedo Naturo Senior Turkey With Chicken In Herb Gravy Para Perro","https://www.puppis.com.co/naturo-alimento-humedo-senior-turkey-with-chicken-in-herb-gravy-para-perro/p","[{""id"":""var0"",""variation"":""390 g"",""price"":15800,""availability"":""si""}]","2026-03-17 05:04:53"
"Puppis CO","Alimento Para Perro VetSolution Dermatosis","https://www.puppis.com.co/alimento-para-perro-vetsolution-dermatosis/p","[{""id"":""var0"",""variation"":""150 Gr"",""price"":12700,""availability"":""si""}]","2026-03-17 05:04:53"
"Puppis CO","Alimento Húmedo Para Perro Royal Canin Health Nutrition Adult Beauty","https://www.puppis.com.co/alimento-humedo-para-perro-royal-canin-health-nutrition-adult-beauty/p","[{""id"":""var0"",""variation"":""150 Gr"",""price"":12300,""availability"":""si""}]","2026-03-17 05:04:53"
"Puppis CO","Alimento Húmedo Naturo Adult Duck In Herb Gravy Para Perro","https://www.puppis.com.co/naturo-alimento-humedo-adult-duck-in-herb-gravy-para-perro/p","[{""id"":""var0"",""variation"":""390 g"",""price"":15800,""availability"":""si""}]","2026-03-17 05:05:26"
"Puppis CO","Alimento Húmedo Para Perros x 7 Sobres","https://www.puppis.com.co/alimento-humedo-para-perro-dog-chow-promo-pouch-adulto-minis-paque-6-lleve-7/p","[{""id"":""var0"",""variation"":""100 Gr"",""price"":19550,""availability"":""si""}]","2026-03-17 05:05:26"
"Puppis CO","Alimento Húmedo Para Perro Nutriss Pouch Carne Adulto","https://www.puppis.com.co/alimento-humedo-para-perro-nutriss-pouch-carne-adulto/p","[{""id"":""var0"",""variation"":""100 Gr"",""price"":4590,""availability"":""si""}]","2026-03-17 05:05:26"
"Puppis CO","Alimento Húmedo Para Perro Dog Chow Adultos Minis y Pequeños Con Carne","https://www.puppis.com.co/alimento-humedo-para-perro-dog-chow-adultos-minis-y-pequenos-con-carne/p","[{""id"":""var0"",""variation"":""100 Gr"",""price"":3100,""availability"":""si""}]","2026-03-17 05:05:26"
"Puppis CO","Alimento Húmedo Morando Dog Paté Cordero y Arroz","https://www.puppis.com.co/morando-alimento-humedo-dog-pate-cordero-y-arroz/p","[{""id"":""var0"",""variation"":""150 g"",""price"":7000,""availability"":""si""}]","2026-03-17 05:05:26"
"Puppis CO","Combo Alimento Húmedo PIXIE De Cordero Al Horno x15","https://www.puppis.com.co/combo-alimento-humedo-pixie-de-cordero-al-horno-x15/p","[{""id"":""var0"",""variation"":""15 Un"",""price"":236250,""availability"":""si""}]","2026-03-17 05:05:26"
"Puppis CO","Combo Alimento Húmedo Para Perro Senior Pixie Dieta De Pavo Al Horno x10","https://www.puppis.com.co/combo-alimento-humedo-para-perro-senior-pixie-dieta-de-pavo-al-horno-x10/p","[{""id"":""var0"",""variation"":""10 Un"",""price"":162750,""availability"":""si""}]","2026-03-17 05:05:26"
"Puppis CO","Combo Alimento Húmedo Para Gato Pixie Dieta De Pescado x10","https://www.puppis.com.co/combo-alimento-humedo-para-gato-pixie-dieta-de-pescado-x10/p","[{""id"":""var0"",""variation"":""10 Un"",""price"":73470,""availability"":""si""}]","2026-03-17 05:05:26"
"Puppis CO","Combo Alimento Húmedo Para Gato Senior Pixie Dieta De Pescado x15","https://www.puppis.com.co/combo-alimento-humedo-para-gato-senior-pixie-dieta-de-pescado-x15/p","[{""id"":""var0"",""variation"":""15 Un"",""price"":106650,""availability"":""si""}]","2026-03-17 05:05:26"
"Puppis CO","Combo Alimento Húmedo Para Gato Pixie Dieta De Pescado x15","https://www.puppis.com.co/copia-de-combo-alimento-humedo-para-gato-pixie-dieta-de-pescado-x10/p","[{""id"":""var0"",""variation"":""15 Un"",""price"":106650,""availability"":""si""}]","2026-03-17 05:05:26"
"Puppis CO","Combo Alimento Húmedo para Perro Pixie Dieta Monoproteica Trucha x15","https://www.puppis.com.co/combo-alimento-humedo-para-perro-pixie-dieta-monoproteica-trucha-x15/p","[{""id"":""var0"",""variation"":""15 Un"",""price"":236250,""availability"":""si""}]","2026-03-17 05:05:26"
"Puppis CO","Pack Alimento Húmedo Para Perro Wow Can Cerdo","https://www.puppis.com.co/pack-alimento-humedo-para-perro-wow-can-cerdo-x-40un/p","[{""id"":""var0"",""variation"":""20 Un"",""price"":131000,""availability"":""si""}]","2026-03-17 05:05:26"
"Puppis CO","Alimento Para Perro VetSolution Dermatosis","https://www.puppis.com.co/alimento-para-perro-vetsolution-dermatosis/p","[{""id"":""var0"",""variation"":""150 Gr"",""price"":12700,""availability"":""si""}]","2026-03-17 05:05:30"
"Puppis CO","Alimento Húmedo Para Perro Royal Canin Health Nutrition Adult Beauty","https://www.puppis.com.co/alimento-humedo-para-perro-royal-canin-health-nutrition-adult-beauty/p","[{""id"":""var0"",""variation"":""150 Gr"",""price"":12300,""availability"":""si""}]","2026-03-17 05:05:30"
"Puppis CO","Alimento Húmedo Para Perro Chunky Delidog Trozos De Pollo","https://www.puppis.com.co/alimento-humedo-para-perro-chunky-delidog-trozos-de-pollo/p","[{""id"":""var0"",""variation"":""395 Gr"",""price"":10900,""availability"":""si""}]","2026-03-17 05:05:30"
"Puppis CO","Alimento Húmedo Para Perro Taste Of The Wild Bandeja Lamb","https://www.puppis.com.co/taste-of-the-wild-bandeja-alimento-humedo-lamb-390gr/p","[{""id"":""var0"",""variation"":""390 gr"",""price"":23150,""availability"":""si""}]","2026-03-17 05:05:30"
"Puppis CO","Alimento húmedo para perro Hills Prescription Diet Metabolic control de peso con pollo","https://www.puppis.com.co/alimento-humedo-para-perro-hills-adult-metabolic/p","[{""id"":""var0"",""variation"":""13 oz"",""price"":32900,""availability"":""si""}]","2026-03-17 05:05:30"
"Puppis CO","Alimento húmedo para perro Hills Science Diet Adult sabor pollo","https://www.puppis.com.co/alimento-humedo-para-perro-hills-adult-chicken/p","[{""id"":""var0"",""variation"":""13 oz"",""price"":19900,""availability"":""si""}]","2026-03-17 05:05:30"
"Puppis CO","Alimento Húmedo Naturo Senior Turkey With Rice And Vegetables Para Perro","https://www.puppis.com.co/naturo-alimento-humedo-senior-turkey-with-rice-and-vegetables-para-perro/p","[{""id"":""var0"",""variation"":""150 g"",""price"":12300,""availability"":""si""}]","2026-03-17 05:05:30"
"Puppis CO","Alimento Húmedo Para Perro Taste Of De Wild Pacific Stream Lata","https://www.puppis.com.co/taste-of-de-wild-pacific-stream-lata-13oz/p","[{""id"":""var0"",""variation"":""Lata 13oz"",""price"":16000,""availability"":""si""}]","2026-03-17 05:05:30"
"Puppis CO","Alimento Húmedo Purina One para perros cachorros y adultos sabor carne, pollo y cordero","https://www.puppis.com.co/purina-one-alimento-humedo-para-perros-cachorros-y-adultos-sabor-carne-pollo-y-cordero/p","[{""id"":""var0"",""variation"":""85 Gr"",""price"":5000,""availability"":""si""}]","2026-03-17 05:05:30"
"Puppis CO","Alimento Húmedo Naturo Adult Salmon With Chicken In Herb Jelly Para Perro","https://www.puppis.com.co/naturo-alimento-humedo-adult-salmon-with-chicken-in-herb-jelly-para-perro/p","[{""id"":""var0"",""variation"":""390 g"",""price"":15800,""availability"":""si""}]","2026-03-17 05:05:30"
"Puppis CO","Alimento Húmedo Morando Dog Paté Pollo y Vegetales","https://www.puppis.com.co/morando-alimento-humedo-dog-pate-pollo-y-vegetales/p","[{""id"":""var0"",""variation"":""300 g"",""price"":10000,""availability"":""si""}]","2026-03-17 05:05:30"
"Puppis CO","Alimento Húmedo Perro Chunky Delidog Pollo En Trozos Con Arroz Y Vegetales","https://www.puppis.com.co/alimento-humedo-perro-chunky-delidog-pollo-en-trozos-con-arroz-y-vegetales/p","[{""id"":""var0"",""variation"":""156 Gr"",""price"":8100,""availability"":""si""}]","2026-03-17 05:05:30"
"Puppis CO","Alimento húmedo para perro adulto Dog Chow alta proteína","https://www.puppis.com.co/alimento-humedo-para-perro-adulto-dog-chow-alta-proteina/p","[{""id"":""var0"",""variation"":""85 g"",""price"":2900,""availability"":""si""}]","2026-03-17 05:06:26"
"Puppis CO","Alimento húmedo para perro cachorro Pro Plan sabor pollo","https://www.puppis.com.co/alimento-humedo-para-perro-cachorro-pro-plan-sabor-pollo/p","[{""id"":""var0"",""variation"":""85 g"",""price"":5900,""availability"":""si""}]","2026-03-17 05:06:26"
"Puppis CO","Alimento húmedo para perro adulto Pro Plan active mind sabor pollo","https://www.puppis.com.co/alimento-humedo-para-perro-adulto-pro-plan-active-mind-sabor-pollo/p","[{""id"":""var0"",""variation"":""85 g"",""price"":5900,""availability"":""si""}]","2026-03-17 05:06:26"
"Puppis CO","Alimento húmedo para perro adulto Dog Chow multiproteínas","https://www.puppis.com.co/alimento-humedo-para-perro-adulto-dog-chow-multiproteinas/p","[{""id"":""var0"",""variation"":""85 g"",""price"":2900,""availability"":""si""}]","2026-03-17 05:06:26"
"Puppis CO","Alimento húmedo para perro Hills Prescription Diet k/d cuidado renal con pollo","https://www.puppis.com.co/alimento-humedo-para-perro-hills-kd-dry/p","[{""id"":""var0"",""variation"":""13 oz"",""price"":31900,""availability"":""si""}]","2026-03-17 05:06:26"
"Puppis CO","Alimento Para Perro VetSolution Renal/Oxalate","https://www.puppis.com.co/alimento-para-perro-vetsolution-renal-oxalate/p","[{""id"":""var0"",""variation"":""150 Gr"",""price"":12700,""availability"":""si""}]","2026-03-17 05:06:26"
"Puppis CO","Alimento Húmedo DIsugual Para Perro Pollo y Piña","https://www.puppis.com.co/disugual-alimento-humedo-para-perro-pollo-y-pina-1/p","[{""id"":""var0"",""variation"":""400 Gr"",""price"":17200,""availability"":""si""},{""id"":""var1"",""variation"":""150 Gr"",""price"":8650,""availability"":""si""}]","2026-03-17 05:06:26"
"Puppis CO","Alimento Húmedo Naturo Adult Turkey With Chicken In Herb Jelly Para Perro","https://www.puppis.com.co/naturo-alimento-humedo-adult-turkey-with-chicken-in-herb-jelly-para-perro/p","[{""id"":""var0"",""variation"":""390 g"",""price"":15800,""availability"":""si""}]","2026-03-17 05:06:26"
"Puppis CO","Alimento Húmedo Para Perro Pollo-Pasta Carbonara Tiki Dog","https://www.puppis.com.co/alimento-humedo-para-perro-pollo-pasta-carbonara-tiki-dog/p","[{""id"":""var0"",""variation"":""85 Gr"",""price"":13500,""availability"":""si""}]","2026-03-17 05:06:26"
"Puppis CO","Alimento Húmedo Para Perro Chunky Delidog Pollo","https://www.puppis.com.co/alimento-humedo-para-perro-chunky-delidog-pollo/p","[{""id"":""var0"",""variation"":""400 Gr"",""price"":14800,""availability"":""si""}]","2026-03-17 05:06:26"
"Puppis CO","Alimento Húmedo Para Perro Pato Peking Tiki Dog","https://www.puppis.com.co/alimento-humedo-para-perro-pato-peking-tiki-dog/p","[{""id"":""var0"",""variation"":""85 Gr"",""price"":13500,""availability"":""si""}]","2026-03-17 05:06:26"
"Puppis CO","Alimento Húmedo Para Perro Carne Burgundy Tiki Dog","https://www.puppis.com.co/alimento-humedo-para-perro-carne-burgundy-tiki-dog/p","[{""id"":""var0"",""variation"":""85 Gr"",""price"":13500,""availability"":""si""}]","2026-03-17 05:06:26"
"Puppis CO","Combo Alimento Húmedo Para Perro Adulto Pixie Dieta De Pavo Al Horno x15","https://www.puppis.com.co/combo-alimento-humedo-para-perro-adulto-pixie-dieta-de-pavo-al-horno-x15/p","[{""id"":""var0"",""variation"":""15 Un"",""price"":236250,""availability"":""si""}]","2026-03-17 05:06:30"
"Puppis CO","Combo Alimento Húmedo Para Gato Senior Pixie Dieta De Pescado x10","https://www.puppis.com.co/combo-alimento-humedo-para-gato-senior-pixie-dieta-de-pescado-x10/p","[{""id"":""var0"",""variation"":""10 Un"",""price"":73470,""availability"":""si""}]","2026-03-17 05:06:30"
"Puppis CO","Combo Alimento Húmedo para Perro Pixie Dieta Monoproteica Trucha x10","https://www.puppis.com.co/combo-alimento-humedo-para-perro-pixie-dieta-monoproteica-trucha-x10/p","[{""id"":""var0"",""variation"":""10 Un"",""price"":162750,""availability"":""si""}]","2026-03-17 05:06:30"
"Puppis CO","Combo Alimento Húmedo Para Perro Adulto Pixie Dieta De Pavo Al Horno x10","https://www.puppis.com.co/combo-alimento-humedo-para-perro-adulto-pixie-dieta-de-pavo-al-horno-x10/p","[{""id"":""var0"",""variation"":""10 Un"",""price"":162750,""availability"":""si""}]","2026-03-17 05:06:30"
"Puppis CO","Alimento húmedo para perro Reelds gastrointestinal","https://www.puppis.com.co/alimento-humedo-para-perro-reelds-gastrointestinal/p","[{""id"":""var0"",""variation"":""275 g"",""price"":19900,""availability"":""si""}]","2026-03-17 05:06:30"
"Puppis CO","Alimento Húmedo Para Perro Optimum Raza Pequeña Pollo","https://www.puppis.com.co/alimento-humedo-para-perro-optimum-raza-pequena-pollo/p","[{""id"":""var0"",""variation"":""100 Gr"",""price"":5000,""availability"":""si""}]","2026-03-17 05:06:30"
"Puppis CO","Alimento Húmedo Para Perro Pedigree Adulto Pouch Pollo","https://www.puppis.com.co/alimento-humedo-para-perro-pedigree-adulto-pouch-pollo-100g/p","[{""id"":""var0"",""variation"":""100 Gr"",""price"":3200,""availability"":""si""}]","2026-03-17 05:06:30"
"Puppis CO","Alimento húmedo para perro Hills Prescription Diet l/d cuidado hepático con pollo","https://www.puppis.com.co/alimento-humedo-para-perro-hills-liver-care-ld-dry/p","[{""id"":""var0"",""variation"":""13 oz"",""price"":30900,""availability"":""si""}]","2026-03-17 05:06:30"
"Puppis CO","Alimento Húmedo DIsugual Para Perro Pato y Kiwi","https://www.puppis.com.co/disugual-alimento-humedo-para-perro-pato-y-kiwi-1/p","[{""id"":""var0"",""variation"":""400 Gr"",""price"":17200,""availability"":""si""},{""id"":""var1"",""variation"":""150 Gr"",""price"":8650,""availability"":""si""}]","2026-03-17 05:06:30"
"Puppis CO","Alimento Húmedo Para Perro Dog Chow Cachorros Todos Los Tamaños Pollo","https://www.puppis.com.co/alimento-humedo-para-perro-dog-chow-cachorros-todos-los-tamanos-pollo/p","[{""id"":""var0"",""variation"":""100 Gr"",""price"":3100,""availability"":""si""}]","2026-03-17 05:06:30"
